 ID,YEAR,DD,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
08MF005,2010,19,1120,802,938,1470,3480,5500,3820,2520,1670,1620,1650,945
08MF005,2010,20,1110,796,960,1710,3930,5400,3690,2520,1810,1560,1550,897
08MF005,2010,21,1090,796,987,1990,4380,5370,3580,2500,1860,1520,1330,885
08MF005,2010,22,1080,789,1060,2330,4970,5330,3500,2460,1750,1520,1110,803
08MF005,2010,23,1050,781,1110,2570,5270,5420,3470,2420,1750,1720,870,780
08MF005,2010,24,1010,768,1120,2800,5260,5560,3390,2310,1780,1880,800,831
08MF005,2010,25,981,771,1140,2860,4970,5690,3380,2180,1780,1890,750,921
08MF005,2010,26,946,738,1170,2830,4590,5780,3410,2070,1880,1810,800,951
08MF005,2010,27,934,757,1230,2800,4380,5880,3430,2030,1940,1730,860,998
08MF005,2010,28,918,773,1330,2770,4490,5950,3430,1980,2000,1670,908,1010
08MF005,2010,29,892,,1560,2670,4550,5900,3350,1960,2350,1610,1010,961
08MF005,2010,30,889,,1580,2590,4620,5700,3260,1980,2540,1580,1020,931
08MF005,2010,31,892,,1660,,4720,,3190,2020,,1560,,893
08MF005,2011,1,829,843,745,1050,2130,9480,8520,6070,3130,2730,1810,1450
08MF005,2011,2,767,850,744,1120,2310,9270,8970,6130,3050,2530,1780,1460
08MF005,2011,3,773,914,719,1060,2330,9130,9780,6170,2940,2390,1810,1390
08MF005,2011,4,801,1080,700,1150,2400,9110,9850,6230,2830,2330,1770,1380
08MF005,2011,5,837,1140,715,1150,2680,9220,9230,6200,2740,2320,1680,1350
08MF005,2011,6,844,1080,738,1170,2920,9350,8800,5760,2670,2280,1580,1290
08MF005,2011,7,872,1090,750,1150,3100,9550,8700,5340,2570,2340,1500,1240
08MF005,2011,8,873,1020,752,1180,3290,9600,8400,5180,2460,2370,1410,1210
08MF005,2011,9,857,970,745,1180,3500,9690,8000,5040,2420,2370,1370,1160
08MF005,2011,10,817,950,754,1190,3690,9710,8030,4890,2380,2360,1320,1110
08MF005,2011,11,755,936,776,1240,3930,9710,8700,4680,2350,2420,1390,1080
08MF005,2011,12,766,976,768,1280,4210,9590,9530,4430,2330,2500,1380,1040
08MF005,2011,13,764,1010,781,1300,4610,9570,9790,4270,2300,2370,1420,1050
08MF005,2011,14,950,1010,828,1300,5620,9440,9330,4100,2250,2260,1680,1030
08MF005,2011,15,1010,1010,845,1280,6250,9190,8650,4010,2210,2210,1720,1060
08MF005,2011,16,1160,965,874,1370,6280,8990,8290,3900,2180,2190,1640,1080
08MF005,2011,17,1330,950,859,1400,6050,8940,8270,3750,2160,2160,1580,1080
08MF005,2011,18,1080,910,826,1450,6080,8970,8570,3660,2100,2120,1510,1130
08MF005,2011,19,950,864,818,1380,6750,8880,8570,3630,2070,2060,1450,1160
08MF005,2011,20,878,800,815,1360,7370,8830,8250,3460,2090,2050,1350,1160
08MF005,2011,21,867,781,820,1350,7690,8720,7940,3310,2010,2020,1190,1160
08MF005,2011,22,872,791,821,1320,7590,8890,7760,3220,2010,2020,1180,1180
08MF005,2011,23,878,819,821,1330,7470,9090,7650,3210,2010,2070,1250,1230
08MF005,2011,24,898,804,823,1320,7700,9040,7910,3180,2020,2050,1190,1240
08MF005,2011,25,929,770,821,1320,8040,8850,8010,3390,2070,1960,1200,1240
08MF005,2011,26,939,721,823,1380,8510,8780,7630,3870,2570,1950,1200,1260
08MF005,2011,27,955,712,830,1490,8790,8950,7070,3930,3620,1930,1810,1240
08MF005,2011,28,963,753,844,1640,8850,9000,6670,3850,3460,1980,1740,1350
08MF005,2011,29,964,,832,1820,9160,8830,6430,3620,3140,1980,1550,1440
08MF005,2011,30,947,,868,1980,9460,8620,6250,3420,2900,1920,1490,1330
08MF005,2011,31,890,,1050,,9560,,6120,3260,,1890,,1260
08MF005,2012,1,1200,1160,904,1070,6140,7110,9910,5650,2470,1480,1740,1320
08MF005,2012,2,1130,1130,927,1080,5970,7420,9330,5460,2430,1470,1570,1290
08MF005,2012,3,1120,1100,922,1100,5900,7150,9140,5260,2400,1450,1540,1240
08MF005,2012,4,1300,1100,972,1130,5830,7010,9150,5090,2370,1440,1730,1200
08MF005,2012,5,1510,1110,1030,1170,5630,7270,9200,4950,2280,1750,1930,1210
08MF005,2012,6,1360,1100,994,1190,5400,7410,9190,4820,2190,1890,1820,1200
08MF005,2012,7,1310,1060,957,1210,5270,7230,9240,4700,2130,1810,1860,1180
08MF005,2012,8,1310,1030,946,1220,5200,7330,9210,4600,2110,1680,1870,1160
08MF005,2012,9,1390,1010,957,1250,5210,8160,8870,4580,2090,1550,1910,1120
08MF005,2012,10,1460,1000,982,1300,5150,9140,8540,4610,2070,1480,1840,1130
08MF005,2012,11,1420,1020,994,1360,5210,9480,8360,4550,2040,1430,1720,1130
08MF005,2012,12,1340,1020,1000,1460,5200,9230,8310,4470,1990,1380,1600,1130
08MF005,2012,13,1280,1030,1000,1590,5110,8980,8370,4340,1980,1350,1510,1130
08MF005,2012,14,1310,1020,987,1700,5080,8860,8420,4180,2010,1390,1410,1120
08MF005,2012,15,1290,992,1000,1950,5190,9010,8340,3980,2000,1460,1350,1080
08MF005,2012,16,1260,969,1040,2160,5400,9380,8210,3820,1950,1460,1410,1050
08MF005,2012,17,1110,960,1030,2340,5530,10000,8020,3710,1870,1540,1430,1030
08MF005,2012,18,977,974,1050,2420,5700,9940,7840,3680,1820,1650,1500,1020
08MF005,2012,19,793,977,1030,2530,5860,10100,7640,3620,1760,2080,1520,1010
08MF005,2012,20,770,970,977,2660,5840,10700,7460,3510,1700,1900,1590,997
08MF005,2012,21,769,972,953,2790,5720,11500,7340,3370,1670,1760,1490,1010
08MF005,2012,22,705,1020,938,2980,5760,11700,7150,3270,1640,1720,1430,1020
08MF005,2012,23,746,934,931,3270,5460,11600,7000,3260,1610,1730,1370,977
08MF005,2012,24,875,973,919,3660,5470,11300,6800,3280,1590,1710,1320,900
08MF005,2012,25,937,970,907,4010,5780,10800,6660,3250,1560,1630,1260,862
08MF005,2012,26,997,955,928,4220,6090,10800,6600,3170,1550,1550,1230,808
08MF005,2012,27,1010,928,927,4550,6220,11000,6490,3050,1540,1490,1220,813
08MF005,2012,28,1010,908,921,4980,6270,11100,6430,2910,1530,1510,1230,813
08MF005,2012,29,1100,875,997,5760,6270,10900,6320,2770,1520,1660,1230,796
08MF005,2012,30,1150,,1040,6140,6320,10400,6120,2630,1520,1840,1250,845
08MF005,2012,31,1140,,1060,,6610,,5880,2520,,1850,,868
08MF005,2013,1,876,868,896,1200,4290,7170,7120,3240,2210,1800,1340,1230
08MF005,2013,2,876,855,1160,1310,4010,7200,7060,3140,2210,1710,1360,1230
08MF005,2013,3,856,854,1120,1380,3760,7300,7040,3050,2250,1670,1330,1160
08MF005,2013,4,844,841,979,1470,3690,7250,6950,3010,2270,1610,1310,1130
08MF005,2013,5,863,840,929,1690,3970,7200,6920,3000,2220,1590,1310,1040
08MF005,2013,6,882,869,888,1880,4520,7240,6860,3030,2160,1590,1310,1010
08MF005,2013,7,911,865,868,1890,5070,7310,6590,3060,2200,1660,1290,910
08MF005,2013,8,931,856,847,1990,5650,7540,6230,3080,2200,1810,1300,796
08MF005,2013,9,1000,846,838,2180,6420,7720,5850,3070,2190,2000,1270,708
08MF005,2013,10,959,841,831,2320,7170,7890,5500,2990,2170,2430,1230,696
08MF005,2013,11,914,842,817,2400,7630,8030,5140,2920,2140,2550,1210,702
08MF005,2013,12,870,844,822,2470,8290,7890,4940,2900,2110,2440,1210,809
08MF005,2013,13,809,862,945,2530,9210,7430,4790,2870,2080,2250,1290,817
08MF005,2013,14,768,839,1020,2570,9220,7070,4720,2860,2030,2080,1250,812
08MF005,2013,15,766,827,1110,2520,9280,6940,4700,2860,1980,1940,1210,920
08MF005,2013,16,779,843,1110,2500,9790,7030,4700,2880,1960,1800,1190,978
08MF005,2013,17,812,847,1060,2400,10100,7200,4530,2840,2010,1710,1320,985
08MF005,2013,18,838,827,1010,2370,9550,7190,4350,2780,2020,1680,1470,990
08MF005,2013,19,854,816,975,2350,8580,7130,4190,2740,1990,1650,1430,1000
08MF005,2013,20,877,788,1010,2480,7850,7380,4010,2730,2000,1640,1280,983
08MF005,2013,21,888,766,1020,2910,7640,7580,3910,2710,1980,1590,1110,1000
08MF005,2013,22,882,786,1010,3130,7510,7700,3870,2750,1950,1540,950,1000
08MF005,2013,23,854,798,1000,3190,7390,7920,3900,2780,1920,1460,868,1030
08MF005,2013,24,839,792,991,3160,7350,8280,3910,2670,1810,1450,885,1020
08MF005,2013,25,848,800,983,3130,7390,8320,3880,2500,1730,1420,883,980
08MF005,2013,26,855,789,977,3130,7510,8060,3820,2360,1690,1400,991,971
08MF005,2013,27,857,779,985,3290,7530,7810,3720,2310,1700,1400,1030,1020
08MF005,2013,28,845,766,998,3600,7480,7630,3600,2280,1780,1380,1040,1080
08MF005,2013,29,842,,1020,3920,7410,7460,3490,2260,1930,1360,1090,1060
08MF005,2013,30,851,,1060,4240,7280,7300,3430,2290,1890,1350,1150,1060
08MF005,2013,31,860,,1110,,7180,,3350,2270,,1350,,1070
08MF005,2014,1,1180,863,737,891,3710,8810,6380,3950,2160,1970,2570,1540
08MF005,2014,2,1480,797,728,773,4080,8740,6300,3850,2220,1890,2540,1340
08MF005,2014,3,1600,732,716,775,4530,8680,6150,3770,2300,1810,2620,1270
08MF005,2014,4,1440,744,687,779,4970,8680,5940,3700,2370,1750,2770,1240
08MF005,2014,5,1310,673,645,786,5300,8620,5810,3620,2640,1720,2640,1280
08MF005,2014,6,1200,653,682,822,5250,8550,5870,3540,2740,1700,2740,1450
08MF005,2014,7,1150,662,771,852,4950,8460,5960,3450,2540,1820,3060,1460
08MF005,2014,8,1130,652,789,935,4690,8130,5820,3340,2310,2010,2740,1470
08MF005,2014,9,1150,605,930,1050,4540,7610,5640,3290,2130,2090,2680,1900
08MF005,2014,10,1180,610,910,1100,4440,7100,5510,3190,2020,2150,2750,2250
08MF005,2014,11,1300,626,871,1220,4470,6870,5340,3080,1980,2120,3080,2610
08MF005,2014,12,1240,649,857,1340,4720,7040,5230,2950,1980,2030,3260,2330
08MF005,2014,13,1350,714,810,1450,5020,7210,5110,2850,1960,1900,3030,2180
08MF005,2014,14,1310,781,864,1580,5300,7050,4920,2770,1870,1930,2790,2140
08MF005,2014,15,1230,828,917,1730,5630,6780,4720,2750,1780,1930,2470,2140
08MF005,2014,16,1180,845,1170,1870,6000,6740,4580,2780,1690,1980,2220,2340
08MF005,2014,17,1140,870,1070,2010,6570,6880,4520,2830,1610,2170,2040,2240
08MF005,2014,18,1120,856,998,2160,6940,6970,4520,2870,1560,2350,1910,2100
08MF005,2014,19,1100,863,967,2370,7220,6850,4510,2900,1540,2240,1820,2010
08MF005,2014,20,1070,872,945,2610,7590,6750,4480,3010,1520,2210,1780,1950
08MF005,2014,21,1050,862,934,2740,8030,6660,4410,2970,1510,2330,1750,2020
08MF005,2014,22,1030,841,923,2800,8400,6660,4490,2890,1530,2340,1800,1930
08MF005,2014,23,1060,832,899,2900,8860,6720,4870,2830,1580,2440,1870,1860
08MF005,2014,24,1080,811,879,3100,9160,6740,4940,2700,1650,2350,1950,1830
08MF005,2014,25,1050,745,874,3290,8980,6650,4660,2540,1710,2300,1920,1770
08MF005,2014,26,1030,710,895,3400,9260,6560,4420,2380,1700,2540,1990,1710
08MF005,2014,27,1020,711,885,3480,9700,6550,4460,2200,1740,2480,2570,1680
08MF005,2014,28,1010,728,871,3520,9920,6700,4810,2170,1880,2400,3140,1640
08MF005,2014,29,1000,,888,3550,9750,6690,4720,2140,1960,2570,2290,1580
08MF005,2014,30,992,,904,3610,9290,6500,4370,2120,2020,2480,1880,1500
08MF005,2014,31,950,,906,,8990,,4110,2160,,2600,,1370
08MF005,2015,1,1260,2130,1790,5280,3900,7840,4810,2680,2010,2290,1840,848
08MF005,2015,2,1240,2020,1740,5290,4040,7920,4810,2670,2050,2200,1980,844
08MF005,2015,3,1270,1890,1680,5290,4110,7960,4830,2650,1970,2130,2160,907
08MF005,2015,4,1290,1770,1630,5000,4160,7780,4870,2590,2040,2060,2170,1110
08MF005,2015,5,1260,1720,1570,4590,4120,7600,4810,2550,2070,2000,2110,1210
08MF005,2015,6,1240,2470,1570,4270,3970,7580,4650,2530,2040,2030,1990,1260
08MF005,2015,7,1210,2780,1550,4030,3820,7570,4460,2490,1980,2020,2080,1410
08MF005,2015,8,1190,2260,1530,3850,3770,7530,4240,2510,1890,1950,2070,1720
08MF005,2015,9,1200,1960,1520,3690,3720,7410,4040,2490,1800,1860,1880,1860
08MF005,2015,10,1240,1890,1520,3540,3700,7300,3880,2550,1730,1870,1920,1650
08MF005,2015,11,1280,1840,1520,3420,3740,7220,3760,2530,1690,2000,2030,1520
08MF005,2015,12,1280,1790,1610,3310,3840,7080,3660,2440,1770,1870,1940,1460
08MF005,2015,13,1340,1840,1730,3260,4030,6820,3610,2430,1900,1810,2280,1460
08MF005,2015,14,1340,2010,2070,3210,4380,6460,3610,2410,1960,2170,2060,1440
08MF005,2015,15,1350,2070,2370,3150,4770,6090,3560,2400,1920,2460,1870,1400
08MF005,2015,16,1350,2120,2680,3040,5070,5820,3510,2360,1990,2440,1730,1340
08MF005,2015,17,1320,2190,2960,3000,5240,5550,3480,2340,1990,2180,2070,1290
08MF005,2015,18,1420,2280,3140,2940,5360,5220,3350,2310,1980,2080,1980,1220
08MF005,2015,19,1420,2320,3130,2930,5470,5120,3280,2260,1890,1980,1740,1180
08MF005,2015,20,1330,2290,3010,3040,5570,5040,3230,2200,2000,1880,1590,1160
08MF005,2015,21,1290,2220,3010,3150,5660,5050,3140,2150,2060,1830,1510,1130
08MF005,2015,22,1270,2140,2970,3170,5880,5170,3040,2100,1990,1820,1460,1110
08MF005,2015,23,1290,2080,3130,3200,6250,5400,2990,2060,2340,1850,1410,1070
08MF005,2015,24,1620,2020,3240,3420,6570,5370,2980,2040,2490,1840,1380,1050
08MF005,2015,25,1700,1980,3200,3840,6820,4990,3000,1980,2550,1820,1290,1060
08MF005,2015,26,1590,1930,3200,3960,7110,4750,3010,1910,2480,1810,1210,1020
08MF005,2015,27,1560,1890,3200,3880,7380,4660,2900,1820,2320,1720,1140,1010
08MF005,2015,28,1620,1840,3500,3860,7510,4610,2860,1770,2270,1670,1050,992
08MF005,2015,29,1720,,3910,3850,7580,4590,2890,1730,2320,1670,989,988
08MF005,2015,30,1920,,4610,3820,7650,4720,2900,1850,2340,1690,907,960
08MF005,2015,31,2070,,5160,,7710,,2770,1870,,1810,,921
08MF005,2016,1,886,1210,1190,1820,5180,4800,4270,3560,2160,2260,2290,2220
08MF005,2016,2,849,1180,1220,1960,5130,4760,4260,3470,2180,2170,2360,2170
08MF005,2016,3,829,1190,1300,2120,5130,4650,4310,3370,2160,2060,2520,2150
08MF005,2016,4,795,1210,1310,2370,5170,4580,4340,3230,2190,1950,2400,2100
08MF005,2016,5,756,1200,1360,2550,5180,4840,4360,3110,2270,1870,2500,2030
08MF005,2016,6,810,1260,1430,2690,5390,5290,4540,2990,2310,1810,2750,1940
08MF005,2016,7,792,1200,1460,2880,5760,5510,5330,2890,2280,1800,2500,1800
08MF005,2016,8,820,1160,1470,3190,6040,5560,5390,2840,2180,1860,2330,1610
08MF005,2016,9,833,1150,1490,3500,5870,5530,4970,2870,2100,1940,2610,1470
08MF005,2016,10,855,1160,1540,3560,5610,5560,4550,2890,2080,1830,2870,1380
08MF005,2016,11,837,1230,1560,3600,5540,5590,4260,2960,2260,1790,2700,1290
08MF005,2016,12,865,1340,1570,3650,5490,5590,4120,2970,2490,1750,2820,1240
08MF005,2016,13,884,1400,1560,3630,5300,5590,4070,2970,2620,1740,3030,1220
08MF005,2016,14,919,1330,1560,3530,5210,5470,4090,2950,2610,1930,3030,1130
08MF005,2016,15,943,1420,1540,3450,5140,5190,4120,2890,2490,2110,3090,1140
08MF005,2016,16,964,1450,1540,3380,5010,5030,4250,2810,2330,2080,3330,1150
08MF005,2016,17,959,1370,1520,3320,4850,4860,4400,2760,2180,2030,3480,1130
08MF005,2016,18,963,1380,1510,3280,4770,4840,4490,2670,2100,2080,3310,1180
08MF005,2016,19,950,1360,1490,3430,4800,5040,4500,2630,2100,2210,3080,1220
08MF005,2016,20,933,1350,1460,3680,4830,4880,4400,2560,2240,2350,2910,1290
08MF005,2016,21,951,1320,1440,4030,4930,4670,4280,2510,2500,2380,2810,1300
08MF005,2016,22,1170,1300,1430,4560,5140,4540,4200,2480,2660,2340,2680,1340
08MF005,2016,23,1170,1270,1440,4990,5210,4460,4250,2420,2670,2410,2580,1370
08MF005,2016,24,1090,1250,1490,5170,5080,4460,4350,2360,2520,2530,2570,1400
08MF005,2016,25,1060,1230,1610,5370,4950,4470,4300,2320,2360,2490,2590,1380
08MF005,2016,26,1050,1220,1650,5680,4860,4470,4150,2370,2230,2410,2510,1340
08MF005,2016,27,1120,1220,1690,5910,4790,4460,3970,2340,2150,2420,2480,1300
08MF005,2016,28,1960,1210,1740,5830,4810,4430,3840,2280,2090,2340,2410,1290
08MF005,2016,29,1680,1210,1750,5660,5030,4380,3800,2200,2090,2270,2340,1280
08MF005,2016,30,1410,,1750,5410,5000,4330,3740,2170,2190,2250,2290,1250
08MF005,2016,31,1280,,1750,,4910,,3650,2230,,2260,,1280
08MF005,2017,1,1260,1080,1000,1440,2930,9000,6050,2880,1870,1460,2080,1810
08MF005,2017,2,1230,1020,964,1570,2910,9400,5980,2820,1860,1400,2010,1750
08MF005,2017,3,1160,980,996,1700,2960,9640,5840,2760,1860,1320,1930,1660
08MF005,2017,4,1130,970,1010,1830,3240,9720,5730,2740,1850,1390,1890,1540
08MF005,2017,5,1100,952,982,1880,3890,9600,5660,2720,1830,1380,1840,1410
08MF005,2017,6,1040,905,954,1900,4190,9300,5630,2700,1870,1360,1700,1340
08MF005,2017,7,1050,864,914,1970,4260,8860,5480,2700,1880,1330,1540,1310
08MF005,2017,8,1060,800,875,2040,4610,8530,5270,2680,1850,1260,1360,1310
08MF005,2017,9,1080,802,903,2160,5020,8210,5050,2660,1760,1210,1300,1290
08MF005,2017,10,1050,855,910,2250,5130,7940,4910,2640,1710,1180,1300,1230
08MF005,2017,11,1040,861,898,2400,5090,7980,4860,2620,1700,1130,1270,1180
08MF005,2017,12,1030,858,916,2380,5080,8550,4750,2590,1790,1140,1290,1120
08MF005,2017,13,1020,869,911,2400,5010,9210,4620,2570,1830,1190,1330,1090
08MF005,2017,14,1010,878,987,2390,5140,8970,4410,2570,1900,1200,1350,1080
08MF005,2017,15,1010,1050,1340,2420,5620,8190,4230,2550,2080,1190,1400,1110
08MF005,2017,16,1040,1520,1280,2340,5860,7790,4070,2520,2000,1200,1370,1160
08MF005,2017,17,1090,1440,1190,2350,5650,7470,3960,2510,1820,1380,1330,1200
08MF005,2017,18,1270,1270,1250,2340,5420,7160,3850,2450,1700,1460,1270,1240
08MF005,2017,19,1310,1230,1220,2390,5260,7000,3760,2370,1630,2050,1240,1170
08MF005,2017,20,1270,1190,1160,2440,5210,6940,3700,2250,1530,3010,1230,1090
08MF005,2017,21,1260,1190,1150,2460,5330,6770,3620,2150,1460,3540,1230,1060
08MF005,2017,22,1260,1200,1150,2480,5570,6510,3440,2120,1420,3250,1630,1010
08MF005,2017,23,1260,1190,1130,2570,5950,6510,3330,2110,1370,2650,2920,925
08MF005,2017,24,1260,1170,1160,2700,6280,6690,3250,2090,1300,2280,2280,865
08MF005,2017,25,1260,1130,1170,2830,6330,6610,3190,2030,1280,2120,1820,755
08MF005,2017,26,1230,1100,1140,2980,6860,6380,3200,2000,1300,2060,1960,684
08MF005,2017,27,1210,1050,1150,3040,7710,6150,3180,2010,1270,2140,2120,627
08MF005,2017,28,1160,1020,1230,3010,8190,5910,3150,2070,1290,2720,1990,627
08MF005,2017,29,1160,,1290,2970,8250,5900,3080,2080,1410,3060,1930,666
08MF005,2017,30,1150,,1380,2950,8370,5990,2990,1990,1480,2670,1880,631
08MF005,2017,31,1120,,1390,,8620,,2940,1910,,2270,,630
08MF005,2018,1,630,971,763,990,5460,8240,5730,3240,1810,1560,1160,1660
08MF005,2018,2,582,966,764,1010,5920,7730,5350,3210,1800,1590,1950,1660
08MF005,2018,3,603,1090,758,998,6120,7290,5150,3200,1780,1510,1660,1600
08MF005,2018,4,682,1160,742,999,6350,6890,5150,3210,1780,1410,1700,1520
08MF005,2018,5,725,1200,724,993,6590,6560,5180,3180,1800,1350,1700,1440
08MF005,2018,6,846,1030,709,1000,6990,6380,5140,3110,1700,1310,1870,1330
08MF005,2018,7,909,953,707,1030,7510,6310,4960,3030,1640,1270,2430,1250
08MF005,2018,8,997,1160,715,961,7830,6190,4760,2920,1630,1250,2550,1140
08MF005,2018,9,1020,1050,735,985,8280,5980,4650,2830,1600,1260,2360,1090
08MF005,2018,10,1010,945,729,1020,8590,5800,4700,2780,1490,1240,2100,1050
08MF005,2018,11,970,876,718,1150,8860,5760,4960,2750,1500,1220,1910,1040
08MF005,2018,12,916,810,717,1190,9270,5900,4990,2760,1530,1200,1780,1050
08MF005,2018,13,847,799,723,1240,9600,5860,4770,2750,1570,1180,1690,1060
08MF005,2018,14,790,813,735,1440,9850,5720,4570,2720,1650,1170,1690,1100
08MF005,2018,15,803,833,741,1500,10200,5530,4390,2710,1680,1160,1680,1110
08MF005,2018,16,840,864,739,1580,10400,5390,4260,2690,1690,1230,1630,1140
08MF005,2018,17,881,867,743,1630,10500,5340,4130,2690,1680,1270,1570,1250
08MF005,2018,18,1060,865,749,1620,10700,5340,3990,2600,1610,1250,1550,1300
08MF005,2018,19,1020,839,759,1670,10800,5430,3860,2450,1540,1220,1560,1280
08MF005,2018,20,985,808,765,1750,10900,5530,3790,2360,1500,1160,1510,1320
08MF005,2018,21,993,769,774,1870,10700,5670,3760,2290,1510,1080,1460,1340
08MF005,2018,22,1020,753,797,1960,10500,5820,3740,2230,1640,1070,1430,1260
08MF005,2018,23,1000,741,817,2060,10500,6010,3750,2190,1660,1120,1430,1210
08MF005,2018,24,976,737,828,2240,10500,6190,3940,2080,1550,1100,1410,1130
08MF005,2018,25,956,740,832,2570,10400,6320,4140,2010,1500,1090,1380,1110
08MF005,2018,26,944,744,844,2900,10300,6240,3960,1980,1500,1110,1500,1090
08MF005,2018,27,925,746,870,3290,10200,6110,3740,1980,1490,1110,2100,1050
08MF005,2018,28,903,752,896,3770,10300,6120,3580,1940,1480,1210,1900,1030
08MF005,2018,29,999,,914,4210,10000,6410,3440,1890,1470,1190,1650,1120
08MF005,2018,30,1120,,953,4780,9410,6280,3350,1880,1470,1080,1610,1170
08MF005,2018,31,1010,,981,,8780,,3280,1860,,1060,,1060
08MF005,2019,1,1010,895,634,1660,2650,6800,3870,3940,2600,3120,2270,1630
08MF005,2019,2,1000,979,639,1780,2570,7010,4040,3790,2490,2870,2120,1410
08MF005,2019,3,1120,919,633,1930,2490,7130,4210,3680,2390,2680,2020,1390
08MF005,2019,4,1400,753,618,1990,2450,7180,4180,3680,2320,2540,1960,1460
08MF005,2019,5,1270,583,578,2070,2470,7090,4160,3750,2270,2430,1880,1490
08MF005,2019,6,1200,528,571,2180,2550,6910,4170,3950,2230,2340,1950,1480
08MF005,2019,7,1160,544,578,2280,2670,6540,4220,4010,2210,2280,1990,1520
08MF005,2019,8,1160,608,599,2470,2800,6090,4430,3840,2200,2320,2030,1540
08MF005,2019,9,1110,674,615,2560,2960,5690,4500,3640,2150,2240,2050,1540
08MF005,2019,10,1090,712,617,2760,3140,5320,4390,3440,2110,2340,2040,1470
08MF005,2019,11,1070,720,613,2850,3450,5030,4320,3450,2100,2600,2430,1410
08MF005,2019,12,1080,710,617,2850,3850,4840,4280,3410,2150,2530,3340,1420
08MF005,2019,13,1080,698,612,2810,4220,4760,4280,3320,2220,2350,3250,1430
08MF005,2019,14,1070,686,616,2740,4650,4820,4500,3220,2260,2210,2860,1450
08MF005,2019,15,1060,684,626,2640,5040,5020,4720,3150,2380,2110,2560,1430
08MF005,2019,16,1010,693,626,2520,5250,5320,4640,3110,2400,2060,2410,1420
08MF005,2019,17,989,711,629,2490,5620,5530,4480,3060,2540,2130,2410,1380
08MF005,2019,18,987,726,633,2470,5790,5500,4400,2990,2930,2180,2510,1380
08MF005,2019,19,1000,719,644,2770,5680,5350,4320,2950,3110,2200,2850,1380
08MF005,2019,20,999,701,663,2740,5760,5210,4350,2970,3150,2190,3300,1440
08MF005,2019,21,971,706,704,2880,5910,5170,4500,3100,2940,2250,3390,1430
08MF005,2019,22,932,718,743,3020,5930,5150,4620,3260,2760,2270,3070,1390
08MF005,2019,23,921,730,775,3110,6070,4930,4570,3130,2670,2160,2790,1350
08MF005,2019,24,913,739,805,3090,6270,4570,4340,2950,2560,2080,2600,1310
08MF005,2019,25,937,734,839,3180,6310,4270,4130,2840,2650,2190,2430,1270
08MF005,2019,26,951,698,891,3340,6330,4080,4000,2770,2900,2320,2400,1210
08MF005,2019,27,950,672,935,3250,6390,3990,3980,2730,3090,2420,2520,1160
08MF005,2019,28,944,653,1010,3060,6430,3980,4030,2820,3310,2870,2460,1130
08MF005,2019,29,917,,1090,2900,6470,3890,3980,2820,3520,3020,2210,1120
08MF005,2019,30,873,,1400,2760,6510,3850,3910,2720,3390,2750,1900,1130
08MF005,2019,31,845,,1580,,6600,,3990,2680,,2480,,1150
08MF005,2020,1,1340,2860,930,920,4880,8260,9790,6030,2600,2510,2900,2020
